
---------------------------------------------------------------[Token Information]---------------------------------------------------------------

Token Name: BlockGames (BLOCK)
Website: https://www.blockgames.com
Twitter: https://twitter.com/getblockgames
Whitepaper: https://block-games.gitbook.io/whitepaper

---------------------------------------------------------------[Token Price Data]---------------------------------------------------------------

+----------------------+---------------------+-------------------+
|        Price         |         Date        | Price Abnormality |
+----------------------+---------------------+-------------------+
| 0.11840476140561267  | 2024-05-03 23:00:00 |         []        |
| 0.124662020152566875 | 2024-05-02 23:00:00 |         []        |
| 0.11608611148351981  | 2024-05-01 23:00:00 |         []        |
| 0.11442014929757165  | 2024-04-30 23:00:00 |         []        |
| 0.12321906119988878  | 2024-04-29 23:00:00 |         []        |
| 0.11633784887048196  | 2024-04-28 23:00:00 |         []        |
|  0.1202771446333308  | 2024-04-27 23:00:00 |         []        |
| 0.10504870468873143  | 2024-04-26 23:00:00 |         []        |
| 0.12082920800694047  | 2024-04-25 23:00:00 |         []        |
| 0.13761994675287513  | 2024-04-24 23:00:00 |         []        |
| 0.140527533985161575 | 2024-04-23 23:00:00 |         []        |
| 0.16075304943941573  | 2024-04-22 23:00:00 |         []        |
| 0.14053056272665286  | 2024-04-21 23:00:00 |         []        |
| 0.14241948531397428  | 2024-04-20 23:00:00 |         []        |
| 0.15842227617076595  | 2024-04-19 23:00:00 |         []        |
|  0.1826758712252739  | 2024-04-18 23:00:00 |         []        |
| 0.162487499549832625 | 2024-04-17 23:00:00 |         []        |
| 0.15584950601431072  | 2024-04-16 23:00:00 |         []        |
| 0.18306671229325522  | 2024-04-15 23:00:00 |         []        |
| 0.17975314316837476  | 2024-04-14 23:00:00 |         []        |
|  0.1938799580300235  | 2024-04-13 23:00:00 |         []        |
|  0.228851764553097   | 2024-04-12 23:00:00 |         []        |
| 0.31844099538631043  | 2024-04-11 23:00:00 |         []        |
+----------------------+---------------------+-------------------+


---------------------------------------------------------------[Token Holder Data)]---------------------------------------------------------------

+------+--------------------------------------------+----------------------+------------------------+
| Rank |               Holder Address               |       Quantity       |       Proportion       |
| 2544 | 0xd9428ee03b3650acf640f3c81389c503fe553b8a |          24          | 0.000002400000000000%  |
| 2545 | 0x754d3c39ce0da66f5740d88aadaf20003e6886e3 |          24          | 0.000002400000000000%  |
| 2546 | 0x467f68c6d418171081c1f51738e7dd23d8ea5881 |          24          | 0.000002400000000000%  |
| 2547 | 0x6e4aaf7ab038512ee29989b3d1fc6ad8efc36f17 |          23          | 0.000002300000000000%  |
| 2548 | 0x32a15a1889bc7cb98e4231a0915f6d406dbddc45 |          23          | 0.000002300000000000%  |
| 2549 | 0x3d4170fb6f14aa8c964835df9e7eb7bfd4b64d3f |          23          | 0.000002300000000000%  |
| 2550 | 0x0ef550c497817b581b5eb36f6823e1d9fdc2db33 |          23          | 0.000002300000000000%  |
| 2551 | 0x51a4b8e624462851bc50c4d8229ffab05fcec445 |          23          | 0.000002300000000000%  |
| 2552 | 0x851a48cc658b257cb68499e58b4a1dbd257129bb |          23          | 0.000002300000000000%  |
| 2553 | 0x93b1a4a7b9b86300b3473feb20e9056b2e6f37c8 |          23          | 0.000002300000000000%  |
| 2554 | 0x6df5195e2990bb29fb6e220df98dc26ebde9ed9a |          23          | 0.000002300000000000%  |
| 2555 | 0x1e9f5961f1fc1826537b9033d8a74dc6180b56a2 |  22.484321064784606  | 0.000002248432106478%  |
| 2556 | 0x36cc4699e0081a61054cdd463fa6fd92d39f17c2 |          22          | 0.000002200000000000%  |
| 2557 | 0x8565e0c89b37c72a84b02e9dec2ac22ea40b0489 |          22          | 0.000002200000000000%  |
| 2558 | 0x70efdc1b522a8122030a0de809529b7eb848a4d4 |          22          | 0.000002200000000000%  |
| 2559 | 0xd6b65431a35d0ab5c601196283888299548db439 |          22          | 0.000002200000000000%  |
| 2560 | 0xe36ef3caee505fba564606c9f79894fde2a6ed25 |          21          | 0.000002100000000000%  |
| 2561 | 0x0df9c44411ed22671e4d24510ebf9908540f4e19 |          21          | 0.000002100000000000%  |
| 2562 | 0xfa9db50a810ecb05342add5ebc78f428bc916ae6 |          21          | 0.000002100000000000%  |
| 2563 | 0x8e9d0b690e0a17dd2219b41e7cdd4de98905e190 |          21          | 0.000002100000000000%  |
| 2564 | 0x60bfa59b8802c1772566e84ba454ef2887a2afc1 |          21          | 0.000002100000000000%  |
| 2565 | 0xba3c32d90f08f14d0c239e991f38fc9cc86cf05f |          21          | 0.000002100000000000%  |
| 2566 | 0x5f6f881f88150fad3ea66b34a13cacb75c3160c0 |          21          | 0.000002100000000000%  |
| 2567 | 0xcde03566d2d324bc2fe22581e4d9506779e1e451 |          21          | 0.000002100000000000%  |
| 2568 | 0x1725a40f6cf70b496cd1edc3fc40ae0ca315200b |          21          | 0.000002100000000000%  |
| 2569 | 0x4c26d2de2928870dd7fc20dc94c2974315f54ee9 |          21          | 0.000002100000000000%  |
| 2570 | 0x15948209fb8f0946b9feb72ea509760a3ae23cb1 |          21          | 0.000002100000000000%  |
| 2571 | 0x58bc126eda42631b5a731cc915966afcca16e0d1 |          21          | 0.000002100000000000%  |
| 2572 | 0x4d149580382431ffce9371c8b9fba3e58fea5b26 |          21          | 0.000002100000000000%  |
| 2573 | 0x1fd435ec679d87d27116b49f9f7835dd39ad1d83 |        20.121        | 0.000002012100000000%  |
| 2574 | 0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0 |  20.04353923951377   | 0.000002004353923951%  |
| 2575 | 0xa67f3537d71191b19470dc12e4a1f8c28e89629a |          20          | 0.000002000000000000%  |
| 2576 | 0x1197bf1ce428197eb937514d298ae328b5dbfb31 |          20          | 0.000002000000000000%  |
| 2577 | 0x6f5f7e50c2bf7cc34c4c683a3a693d39cd4728cf |          20          | 0.000002000000000000%  |
| 2578 | 0xe9917964f6a1497792d0a8f4a9193d1fc479d721 |          20          | 0.000002000000000000%  |
| 2579 | 0xc46a75b18e168a3d99d0409f6de03c8848542a15 |          20          | 0.000002000000000000%  |
| 2580 | 0x8633f52d7b62a6ec0e8aa45e47d68785868e6c61 |          20          | 0.000002000000000000%  |
| 2581 | 0xf3189d64bfd68bffb33619ec24d4b8bfb8b1ab76 |          20          | 0.000002000000000000%  |
| 2582 | 0xcddd3230b32f30abbb75c385f77789355aa54cd1 |          20          | 0.000002000000000000%  |
| 2583 | 0x90e5e27dbe4ee084fbe3c2213590ba020604ba0e |          20          | 0.000002000000000000%  |
| 2584 | 0xd846bdfaf54bc6b53e20fe6490bf943fae5e5545 |          20          | 0.000002000000000000%  |
| 2585 | 0xd47893244932d5729e08d06b7f50fe94c45c03bf |          20          | 0.000002000000000000%  |
| 2586 | 0x888265fbec3688729cbddd992afeab4db068dd14 |          20          | 0.000002000000000000%  |
| 2587 | 0x91077978a511baccf2e569bf9ec8326bc4e88787 |          20          | 0.000002000000000000%  |
| 2588 | 0x1097e2c1967e9f81b7480c78650dff78dac2491c |          20          | 0.000002000000000000%  |
| 2589 | 0x0f8e95c167e4971a0f4758c055938a5130cf6744 |          20          | 0.000002000000000000%  |
| 2590 | 0x02fc3d0479aa9622063f084f0ee153f22b659cfe |          20          | 0.000002000000000000%  |
| 2591 | 0xdfd888530eff8ae0a6121c847be725b0dac199cc |         19.9         | 0.000001990000000000%  |
| 2592 | 0x61afcb292b45887c9675f4dc59d1f72c39328b98 |          19          | 0.000001900000000000%  |
| 2593 | 0x38486d02146d82757f3b13c498d3cd08a9225569 |          19          | 0.000001900000000000%  |
| 2594 | 0x7b51c9c481360652900189b1bef72017f0c88647 |          19          | 0.000001900000000000%  |
| 2595 | 0x52ac3178f1fbd9334ae8f714a5f5db47ae6e0d2e |          19          | 0.000001900000000000%  |
| 2596 | 0xef43dee4415297aeed6ed0716412d05d78e6e114 |          19          | 0.000001900000000000%  |
| 2597 | 0xa31a184afe5500012e7e6dc32cf1ab4f848066ba |          19          | 0.000001900000000000%  |
| 2598 | 0xc1755b2a9ee0fd95392f9fb2ba5cc6281a0f3fbd |          19          | 0.000001900000000000%  |
| 2599 | 0xf11adaef34fda698ba35758b296b06615943511b |          19          | 0.000001900000000000%  |
| 2600 | 0x5d731a3eb587158eb9475214155af9ed4e09226b |          19          | 0.000001900000000000%  |
| 2601 | 0xe7096daf78c15bf0889230a328e3482930f3c936 |          19          | 0.000001900000000000%  |
| 2602 | 0x0010acbd5a734cadc51c9c63259905bb36f40871 |          19          | 0.000001900000000000%  |
| 2603 | 0xab69ec70b0fe3a0c9f83abbeb70f5dbfbf8d99fd |          19          | 0.000001900000000000%  |
| 2604 | 0x8d77f3fbf9e3607638f10d7b866777397cd79441 |          19          | 0.000001900000000000%  |
| 2605 | 0x2537f774f55a4d5af3ae4b28767715dde9f4029f |          19          | 0.000001900000000000%  |
| 2606 | 0x834d2286c9e68b3e8b8ac4710ab2ab994e18cfd2 |          19          | 0.000001900000000000%  |
| 2607 | 0xa75d7cd2f9c33b9c0b92bb74f2616896a9320bd4 |          19          | 0.000001900000000000%  |
| 2608 | 0x7bcbc62462b7b656ba6b615f1e51186a7d1db2d4 |          18          | 0.000001800000000000%  |
| 2609 | 0x3a550ca4a7dd00cd62fad8f7919ee17a944acd33 |          18          | 0.000001800000000000%  |
| 2610 | 0x74d313a2145f0dbacd20d191a8d8f1d910ce5c03 |          18          | 0.000001800000000000%  |
| 2611 | 0xbe0468fb886f313b0f520ed25ef2ec9f4fc59115 |          18          | 0.000001800000000000%  |
| 2612 | 0x5bee2569443ee2aef4d1bdebebb33f2385cdf31b |          18          | 0.000001800000000000%  |
| 2613 | 0x33311e82169c901096d850e2d30d2020c0a19d3e |          18          | 0.000001800000000000%  |
| 2614 | 0xee84bf954e9966dbd1c76761dc907536be127a6e |          18          | 0.000001800000000000%  |
| 2615 | 0x28af3356c6aaf449d20c59d2531941ddfb94d713 |          18          | 0.000001800000000000%  |
| 2616 | 0x8fdd9bbf3dc9d23c917b1ea75431e0e85cc7f313 |          18          | 0.000001800000000000%  |
| 2617 | 0x633cf38da51fb75adfe953471c5e5a1c015dfab0 |          18          | 0.000001800000000000%  |
| 2618 | 0xc328b08739ffdcc03b00adf5bd9ba1cd59523ae1 |          18          | 0.000001800000000000%  |
| 2619 | 0x14b47912e38cfe1ebad96fa6475366ec451f8046 |          18          | 0.000001800000000000%  |
| 2620 | 0x4a574a0570fe7ffeec2d9cc7ac78cceaba5d68d6 |          18          | 0.000001800000000000%  |
| 2621 | 0x5d991fbaab266c9aa8b280e175a757ec707af0b3 |          18          | 0.000001800000000000%  |
| 2622 | 0x679dd19883366910d99424d76ba1745573f16954 |          18          | 0.000001800000000000%  |
| 2623 | 0x595ca61549120ea1cee07251d6585733ca306f2d |          18          | 0.000001800000000000%  |
| 2624 | 0xe529f0f9df4335c1b60f4dc39eb628227f336759 |          18          | 0.000001800000000000%  |
| 2625 | 0xd69ae6dd8ee3ae6d430570e5a79496ec98313e69 |          18          | 0.000001800000000000%  |
| 2626 | 0xe2e9aa7038e96cb4191e58743201f34eb164ca6d |          18          | 0.000001800000000000%  |
| 2627 | 0xd4554d1189c8094526938e60cd197ed7733e5263 |          18          | 0.000001800000000000%  |
| 2628 | 0xc0a0baa1d132b687184e51ec262ce39f8c8278c9 |          18          | 0.000001800000000000%  |
| 2629 | 0xfa4f91e32a24ba360adb308dde7c6167291f623f |        17.839        | 0.000001783900000000%  |
| 2630 | 0xaa3988f33043be52b3e7f158a3fbc93913019c7a |          17          | 0.000001700000000000%  |
| 2631 | 0xece054a90a1a1db24dcab378d3fc822560660f94 |          17          | 0.000001700000000000%  |
| 2632 | 0xe13084f4148c533d6cf8bbd24539c63bc5078860 |          17          | 0.000001700000000000%  |
| 2633 | 0xd3486707d52227d226af44e3baf1a6d1699fd3dc |          17          | 0.000001700000000000%  |
| 2634 | 0x00487a69eb0c2cf4436469422e98d020dfac387b |          17          | 0.000001700000000000%  |
| 2635 | 0x7afbb672777a02e1a235c9d5f0172fa9d73ffb8a |          17          | 0.000001700000000000%  |
| 2636 | 0x913e284e60f84c7a4d1517d988857bd86bca6482 |          17          | 0.000001700000000000%  |
| 2637 | 0x55fab7f8f64cd6bfeeaff5e2f487d4cf018d5a53 |          17          | 0.000001700000000000%  |
| 2638 | 0x2d4387bfc3cfe7793f9e18f907a9d77ea87255fb |          17          | 0.000001700000000000%  |
| 2639 | 0x08effedb22336b652ed78be6fc1fa326dafb2c39 |          17          | 0.000001700000000000%  |
| 2640 | 0x1e874f71c6c37a930ab70d77f1195d33a7f528f9 |          16          | 0.000001600000000000%  |
| 2641 | 0x1d89556381183433218b11623ad072490b43bf04 |          16          | 0.000001600000000000%  |
| 2642 | 0x2cd62f8a1b150ba6ead3e95f15ce89c2f34a7be9 |          16          | 0.000001600000000000%  |
| 2643 | 0x9e491f4b242d4904f63e54e0cf22fce91a1818c6 |          16          | 0.000001600000000000%  |
| 2644 | 0x8a03fa298dd69ae13dfc476e5f3351997b1ef1d4 |          16          | 0.000001600000000000%  |
| 2645 | 0xe3f8261899e0fd12e1800c2c0bd67df5949c3167 |          16          | 0.000001600000000000%  |
| 2646 | 0xc41593d94d55b3d3db1d9959d785aa4cbd7b3d6c |          16          | 0.000001600000000000%  |
| 2647 | 0x107a79a28222eefe18f948d2204399925c406251 |          16          | 0.000001600000000000%  |
| 2648 | 0xf1eb6fed2354d47b56ccc4774a476f3484955d88 |          16          | 0.000001600000000000%  |
| 2649 | 0x0d02bea836c264ac7d8e16e7e3039dda2e6a641c |          16          | 0.000001600000000000%  |
| 2650 | 0x0ec36e190fa89df06d766616b1c34c643bab7340 |          16          | 0.000001600000000000%  |
| 2651 | 0x7b3aa073bf60407e404daaba8c295dac4989c415 |          16          | 0.000001600000000000%  |
| 2652 | 0x7605cf558eaeef64f281f49b2b8f8af6aedfc5e0 |          16          | 0.000001600000000000%  |
| 2653 | 0x1258d5fe578d540bb551e7a21dd56fbe984d55a9 |          16          | 0.000001600000000000%  |
| 2654 | 0x288f98ceb64a2f27c589c1d68fe493559b892121 |          16          | 0.000001600000000000%  |
| 2655 | 0xb217fe7e808db34d260f95545be9424a6c2543b4 |          16          | 0.000001600000000000%  |
| 2656 | 0xb7c7b4ef978dcf8973af27fc958b835c1e248154 |          16          | 0.000001600000000000%  |
| 2657 | 0xf5632cfcd668c10949ba06618d50928ce5841ae3 |          16          | 0.000001600000000000%  |
| 2658 | 0xc33be29945e2408e1668bb9d02682b569167afd8 |          16          | 0.000001600000000000%  |
| 2659 | 0xa4d1694b7b99d12eb7fb80c21a3d16f74918771d |          16          | 0.000001600000000000%  |
| 2660 | 0xe13d5f7d5a5aeb1e28970adf2720add26318d50e |          16          | 0.000001600000000000%  |
| 2661 | 0xbb0948ba38628f69ec892aa02ef7102841e48d96 |  15.446950811714235  | 0.000001544695081171%  |
| 2662 | 0x39fa6afa58de13a77f7d4304ab2d6dac8cdcf0c8 |          15          | 0.000001500000000000%  |
| 2663 | 0x688892fa44c1c1892bc5a322282e0c73c7ff5064 |          15          | 0.000001500000000000%  |
| 2664 | 0x9e6993c3c3c5ea317f1444661677d5bda43ddd20 |          15          | 0.000001500000000000%  |
| 2665 | 0x02a5587848f2e5d8616a8ff42395094ab0f06bbb |          15          | 0.000001500000000000%  |
| 2666 | 0xa3819ff25b4c8e7c82b54b97a237af1456c7a1a9 |          15          | 0.000001500000000000%  |
| 2667 | 0x796c750e6cb4c7c425f5e0aa99dbcba1f48d7792 |          15          | 0.000001500000000000%  |
| 2668 | 0xf1fd636080a52de4a8403cbeecbdbce1dc7d1962 |          15          | 0.000001500000000000%  |
| 2669 | 0xf56ccda91586c1603b6539a66b1c4829d82e2ed8 |          15          | 0.000001500000000000%  |
| 2670 | 0x10a1975ae83b1556f86c8ee60de84e4fa902f2b7 |          15          | 0.000001500000000000%  |
| 2671 | 0xc462cdb462c2b5828fd19de8c5ba7bd8a609e5f9 |          15          | 0.000001500000000000%  |
| 2672 | 0x99840a0e6eb061d45cf43d1c17ff57d354898950 |          15          | 0.000001500000000000%  |
| 2673 | 0x67949c98404b062c401fc5a1c818f87288d3312b |          15          | 0.000001500000000000%  |
| 2674 | 0x0fbbb496abe51bebdd8f8ceaa6b850b234ccb433 |          15          | 0.000001500000000000%  |
| 2675 | 0x7dfab617d7ebc5e9aed21a7156f28b04007c275d |          15          | 0.000001500000000000%  |
| 2676 | 0x4598ca958e377aa06ecbf2f8a3782b96990b6432 |          15          | 0.000001500000000000%  |
| 2677 | 0x1a57b6ef23e1bd12348d034bd5883899a47060da |          15          | 0.000001500000000000%  |
| 2678 | 0x89090e4bf70a30aa717f4f16509c7f501f0da9b7 |          15          | 0.000001500000000000%  |
| 2679 | 0x123bad0be953b3e03315ed8b45591f8ed3544037 |          15          | 0.000001500000000000%  |
| 2680 | 0x4747a3ee7a4c354c1ae1e2953eeb3c20e5cec706 |          15          | 0.000001500000000000%  |
| 2681 | 0x92b924e565cfd2c844d14d5d77ec97e4f9d52a4d |          15          | 0.000001500000000000%  |
| 2682 | 0x6b560a3c65a899c8d3d6071dad566e5a56c79935 |          15          | 0.000001500000000000%  |
| 2683 | 0x3ea868440035973d9c196b0d61c858713459d502 |          15          | 0.000001500000000000%  |
| 2684 | 0x598856fccc7d15ef7af98affda97956c0b5f11c2 |          15          | 0.000001500000000000%  |
| 2685 | 0x3aed23c73b98d8c48e83531cf6df8e8a7e324a24 |          15          | 0.000001500000000000%  |
| 2686 | 0xa7c8fe42228a0ac4a0e71b0c481232614314feef |          14          | 0.000001400000000000%  |
| 2687 | 0xdfc8843aaca61be25ed074cb0f54901db83fae96 |          14          | 0.000001400000000000%  |
| 2688 | 0xbc9b99802738a9f50384986cf80b1c6772064e9c |          14          | 0.000001400000000000%  |
| 2689 | 0x88398db3672e4014541327a594af3b17c82fd130 |          14          | 0.000001400000000000%  |
| 2690 | 0x54ff0da2cd60d730c81e124c7f5ba89d61994009 |          14          | 0.000001400000000000%  |
| 2691 | 0x09b16aa8b2665097c5165dfd186c4291da09223b |          14          | 0.000001400000000000%  |
| 2692 | 0xbb63203fa253b667f1d8d591954f5a14ba5613e2 |          14          | 0.000001400000000000%  |
| 2693 | 0x58a533f1e255a411a0340fadd8c97b1c67729f00 |          14          | 0.000001400000000000%  |
| 2694 | 0x053662465989518cfd25d3ff4954665ee5cb2ddd |          14          | 0.000001400000000000%  |
| 2695 | 0xe0a97da5e8202054f32fa63726d5513565a96cea |          14          | 0.000001400000000000%  |
| 2696 | 0xb3d396834d1021c91f23e784bbf5729c9fa8bc1b |          14          | 0.000001400000000000%  |
| 2697 | 0xbcff0abb950be06bdccd244aedcca22b3ac3238c |          14          | 0.000001400000000000%  |
| 2698 | 0x5c18b71cdfcb56f9712916044ba0fa3817175501 |        13.583        | 0.000001358300000000%  |
| 2699 | 0xf5a74a49825fddc6d331d4141c9a35f723709e08 |        13.548        | 0.000001354800000000%  |
| 2700 | 0xb8159ba378904f803639d274cec79f788931c9c8 |  13.428706231551093  | 0.000001342870623155%  |
| 2701 | 0x0267026063fc16e4f533666ed8b27120c2efd637 |          13          | 0.000001300000000000%  |
| 2702 | 0x5e51d5c6398e82d10bdf5707d726018dfa896279 |          13          | 0.000001300000000000%  |
| 2703 | 0x3aa05b112992d9b9b2524146175ccfa11ce43931 |          13          | 0.000001300000000000%  |
| 2704 | 0x6e28de65f3bf1c11bbed2efa22619e37454443de |          13          | 0.000001300000000000%  |
| 2705 | 0xfd1690e6685b46948b4f448381bd8cc5c2af5a75 |          13          | 0.000001300000000000%  |
| 2706 | 0xe3ecef7bae43ac864f64cd16fa5a024ed374e4fe |          13          | 0.000001300000000000%  |
| 2707 | 0x4472a44374279e09a6019b0dddd60af2f96aff1a |          13          | 0.000001300000000000%  |
| 2708 | 0x168c32d311bba20b4a0b6c93bfd4ccf8272bb3e5 |          13          | 0.000001300000000000%  |
| 2709 | 0xc182f5c96427a042a5c146a07605ab04cf422e7e |          13          | 0.000001300000000000%  |
| 2710 | 0x2d39f6962be46cf87fc292856dba8b5deb59afd8 |          13          | 0.000001300000000000%  |
| 2711 | 0x32843f301ee36294dfa958dd7b4f60a76d94c3b8 |          13          | 0.000001300000000000%  |
| 2712 | 0x2640f7a4d214ea46a3cf6e86ce0cd2826e3292d5 |          13          | 0.000001300000000000%  |
| 2713 | 0x84ca5b3f05aaba5258483869edd03c2a49cbc791 |          13          | 0.000001300000000000%  |
| 2714 | 0x1ee207c1f290623eed965dffa93cee76153ac538 |          12          | 0.000001200000000000%  |
| 2715 | 0x88611e242a82dcfef70e763aa1aa5ed14dd033ee |          12          | 0.000001200000000000%  |
| 2716 | 0xcdbe6412660775a7e806addafed28519e7120ed7 |          12          | 0.000001200000000000%  |
| 2717 | 0x84bfda74feaad1ebe387a42672f219af0635a0cf |          12          | 0.000001200000000000%  |
| 2718 | 0x201a406f7e345fcc727750aa871de6f38f63df1b |          12          | 0.000001200000000000%  |
| 2719 | 0x6f7f954050dbdfe3a8d60be3dbca769c01629477 |          12          | 0.000001200000000000%  |
| 2720 | 0x3780df04c6d0074f6aac8f1f5acad61c57604496 |          12          | 0.000001200000000000%  |
| 2721 | 0x8497f6ca54d8d6894f754632f1ef18794fd0019b |          12          | 0.000001200000000000%  |
| 2722 | 0x33beef25cda2d89cf97198b03fd65f26ea4d6b81 |          12          | 0.000001200000000000%  |
| 2723 | 0xc7dff0b611d16425413c345fa3e1632040dc29c1 |          12          | 0.000001200000000000%  |
| 2724 | 0x09509a238201f49f82dd83048ff49543c1d54cb2 |          12          | 0.000001200000000000%  |
| 2725 | 0x822a16309a9ee40f15e196898f11a010ecb1c963 |          12          | 0.000001200000000000%  |
| 2726 | 0xd7339132aa4b9b7925774b111e889f6157e46140 |          12          | 0.000001200000000000%  |
| 2727 | 0xc1a22c0d320becd58cea60bf7fc1b175371faff5 |          12          | 0.000001200000000000%  |
| 2728 | 0x997fa0a7d9b65bc5a74b2b4e05251acb56118a45 |          12          | 0.000001200000000000%  |
| 2729 | 0x9af9d65e2fd9379a2e730c676cc100e600b84e6d |          12          | 0.000001200000000000%  |
| 2730 | 0xda7747f54aab91e4538e4ee843e6f8c3b50986c8 |          11          | 0.000001100000000000%  |
| 2731 | 0x8f764d0108e29a3d4117a2a658536126f92d3bb2 |          11          | 0.000001100000000000%  |
| 2732 | 0xfd6322453d006d4af336ee962ac2c8f28f076d82 |          11          | 0.000001100000000000%  |
| 2733 | 0x0521f92fca2d6da33a53634dbeadf3966baca21e |          11          | 0.000001100000000000%  |
| 2734 | 0x99a7c0d191e258f822efe75638652d111768b13d |          11          | 0.000001100000000000%  |
| 2735 | 0xf4ec0b550b30bb2c71d78c8910475292b78d3eba |          11          | 0.000001100000000000%  |
| 2736 | 0xd67c7a5ffc66caf6f2c2be8c3b05b58bc723da13 |          11          | 0.000001100000000000%  |
| 2737 | 0xae8f8df320732008c96f24474c1dd57daf60f724 |          11          | 0.000001100000000000%  |
| 2738 | 0x5c5b6e2ccfb4c4c6eea1ab4f88b2aa4cc683b4f2 |  10.000003283449047  | 0.000001000000328345%  |
| 2739 | 0x2a35bdc5334350badc7291636b3ba6e77e2d424e |          10          | 0.000001000000000000%  |
| 2740 | 0x8ce665f8a25b7bb7ce6cc02c13ca054c1833fc5a |          10          | 0.000001000000000000%  |
| 2741 | 0xb0413f4604ab49abbbf95da6eec4dbab7ec4878a |          10          | 0.000001000000000000%  |
| 2742 | 0xa3874ad222eb16b6d3599f7da498d0cb293d4a4e |          10          | 0.000001000000000000%  |
